rowID,studyID,arm_id,arm_des,data_source,abstractor,country,city,special_pop_description,special_pop,pub_year,author,doi,sample_collection_startyear,sample_collection_startmo,sample_collection_endyear,sample_collection_endmo,pop_vac,age_min,age_max,isolate_type,isolate_col,method_1,method_2,criteria,criteria_specify,drug_class,drug,total_isolates_drug,no_ns,no_res,no_int,no_sus,perc_ns,perc_res,perc_int,perc_sus
,3443,A,1997,1,B,Slovenia,,,0,2018,Kastrin,10.1016/j.jgar.2018.10.022,1997,,1997,,,0,18,1,2,1,2,1,,macrolide,Erythromycin,31,,2,,,,0.065,,
,3443,B,1998,1,B,Slovenia,,,0,2018,Kastrin,10.1016/j.jgar.2018.10.022,1998,,1998,,,0,18,1,2,1,2,1,,macrolide,Erythromycin,46,,2,,,,0.043,,
,3443,C,1999,1,B,Slovenia,,,0,2018,Kastrin,10.1016/j.jgar.2018.10.022,1999,,1999,,,0,18,1,2,1,2,1,,macrolide,Erythromycin,32,,1,,,,0.031,,
,3443,D,2000,1,B,Slovenia,,,0,2018,Kastrin,10.1016/j.jgar.2018.10.022,2000,,2000,,,0,18,1,2,1,2,1,,macrolide,Erythromycin,41,,5,,,,0.122,,
,3443,E,2001,1,B,Slovenia,,,0,2018,Kastrin,10.1016/j.jgar.2018.10.022,2001,,2001,,,0,18,1,2,1,2,1,,macrolide,Erythromycin,43,,6,,,,0.14,,
,3443,F,2002,1,B,Slovenia,,,0,2018,Kastrin,10.1016/j.jgar.2018.10.022,2002,,2002,,,0,18,1,2,1,2,1,,macrolide,Erythromycin,30,,3,,,,0.1,,
,3443,G,2003,1,B,Slovenia,,,0,2018,Kastrin,10.1016/j.jgar.2018.10.022,2003,,2003,,,0,18,1,2,1,2,1,,macrolide,Erythromycin,38,,7,,,,0.184,,
,3443,H,2004,1,B,Slovenia,,,0,2018,Kastrin,10.1016/j.jgar.2018.10.022,2004,,2004,,,0,18,1,2,1,2,1,,macrolide,Erythromycin,34,,6,,,,0.176,,
,3443,I,2005,1,B,Slovenia,,,0,2018,Kastrin,10.1016/j.jgar.2018.10.022,2005,,2005,,,0,18,1,2,1,2,1,,macrolide,Erythromycin,39,,7,,,,0.179,,
,3443,J,2006,1,B,Slovenia,,,0,2018,Kastrin,10.1016/j.jgar.2018.10.022,2006,,2006,,,0,18,1,2,1,2,1,,macrolide,Erythromycin,31,,7,,,,0.226,,
,3443,K,2007,1,B,Slovenia,,,0,2018,Kastrin,10.1016/j.jgar.2018.10.022,2007,,2007,,,0,18,1,2,1,2,1,,macrolide,Erythromycin,65,,16,,,,0.246,,
,3443,L,2008,1,B,Slovenia,,,0,2018,Kastrin,10.1016/j.jgar.2018.10.022,2008,,2008,,,0,18,1,2,1,2,1,,macrolide,Erythromycin,59,,18,,,,0.305,,
,3443,M,2009,1,B,Slovenia,,,0,2018,Kastrin,10.1016/j.jgar.2018.10.022,2009,,2009,,,0,18,1,2,1,2,1,,macrolide,Erythromycin,71,,20,,,,0.285,,
,3443,N,2010,1,B,Slovenia,,,0,2018,Kastrin,10.1016/j.jgar.2018.10.022,2010,,2010,,,0,18,1,2,1,2,1,,macrolide,Erythromycin,52,,18,,,,0.346,,
,3443,O,2011,1,B,Slovenia,,,0,2018,Kastrin,10.1016/j.jgar.2018.10.022,2011,,2011,,,0,18,1,2,1,2,1,,macrolide,Erythromycin,63,,29,,,,0.46,,
,3443,P,2012,1,B,Slovenia,,,0,2018,Kastrin,10.1016/j.jgar.2018.10.022,2012,,2012,,,0,18,1,2,1,2,1,,macrolide,Erythromycin,60,,23,,,,0.383,,
,3443,Q,2013,1,B,Slovenia,,,0,2018,Kastrin,10.1016/j.jgar.2018.10.022,2013,,2013,,,0,18,1,2,1,2,1,,macrolide,Erythromycin,48,,10,,,,0.208,,
,3443,R,2014,1,B,Slovenia,,,0,2018,Kastrin,10.1016/j.jgar.2018.10.022,2014,,2014,,,0,18,1,2,1,2,1,,macrolide,Erythromycin,77,,23,,,,0.299,,
,3443,S,2015,1,B,Slovenia,,,0,2018,Kastrin,10.1016/j.jgar.2018.10.022,2015,,2015,,,0,18,1,2,1,2,1,,macrolide,Erythromycin,47,,14,,,,0.298,,
,3443,T,2016,1,B,Slovenia,,,0,2018,Kastrin,10.1016/j.jgar.2018.10.022,2016,,2016,,,0,18,1,2,1,2,1,,macrolide,Erythromycin,46,,10,,,,0.217,,
,3443,U,2017,1,B,Slovenia,,,0,2018,Kastrin,10.1016/j.jgar.2018.10.022,2017,,2017,,,0,18,1,2,1,2,1,,macrolide,Erythromycin,39,,5,,,,0.128,,
,3465,A,PreVac,1,B,Iceland,,,0,2018,Quirk,10.1128/JCM.01046-18,2009,3,2011,3,,1,7,0,1,1,,2,,penicillin,Penicillin,991,149,,,,0.150353179,,,
,3465,A,PreVac,1,B,Iceland,,,0,2018,Quirk,10.1128/JCM.01046-18,2009,3,2011,3,,1,7,0,1,1,,2,,macrolide,Erythromycin,991,,174,,,,0.175580222,,
,3465,B,PostVac,1,B,Iceland,,,0,2018,Quirk,10.1128/JCM.01046-18,2012,3,2017,3,,1,7,0,1,1,,2,,penicillin,Penicillin,2029,338,,,,0.166584524,,,
,3465,B,PostVac,1,B,Iceland,,,0,2018,Quirk,10.1128/JCM.01046-18,2012,3,2017,3,,1,7,0,1,1,,2,,macrolide,Erythromycin,2029,,278,,,,0.137013307,,
,3207,A,2015,1,B,Japan,,,0,2019,Nakano,10.1016/j.vaccine.2019.12.022,2015,1,2015,,,0,15,1,2,1,,1,,penicillin,Penicillin,161,51,,,,0.316770186,,,
,3207,A,2015,1,B,Japan,,,0,2019,Nakano,10.1016/j.vaccine.2019.12.022,2015,1,2015,,,0,15,1,2,1,,1,,3gen_cephalosporin,Cefotaxime,161,12,,,,0.074534161,,,
,3207,A,2015,1,B,Japan,,,0,2019,Nakano,10.1016/j.vaccine.2019.12.022,2015,1,2015,,,0,15,1,2,1,,1,,macrolide,Erythromycin,161,149,,,,0.925465839,,,
,3207,A,2015,1,B,Japan,,,0,2019,Nakano,10.1016/j.vaccine.2019.12.022,2015,1,2015,,,0,15,1,2,1,,1,,levofloxacin,Levofloxacin,161,1,,,,0.00621118,,,
,3207,B,2016,1,B,Japan,,,0,2019,Nakano,10.1016/j.vaccine.2019.12.022,2016,,2016,,,0,15,1,2,1,,1,,penicillin,Penicillin,165,63,,,,0.381818182,,,
,3207,B,2016,1,B,Japan,,,0,2019,Nakano,10.1016/j.vaccine.2019.12.022,2016,,2016,,,0,15,1,2,1,,1,,3gen_cephalosporin,Cefotaxime,165,8,,,,0.048484848,,,
,3207,B,2016,1,B,Japan,,,0,2019,Nakano,10.1016/j.vaccine.2019.12.022,2016,,2016,,,0,15,1,2,1,,1,,macrolide,Erythromycin,165,147,,,,0.890909091,,,
,3207,B,2016,1,B,Japan,,,0,2019,Nakano,10.1016/j.vaccine.2019.12.022,2016,,2016,,,0,15,1,2,1,,1,,levofloxacin,Levofloxacin,165,1,,,,0.006060606,,,
,3207,C,2017,1,B,Japan,,,0,2019,Nakano,10.1016/j.vaccine.2019.12.022,2017,,2017,12,,0,15,1,2,1,,1,,penicillin,Penicillin,171,64,,,,0.374269006,,,
,3207,C,2017,1,B,Japan,,,0,2019,Nakano,10.1016/j.vaccine.2019.12.022,2017,,2017,12,,0,15,1,2,1,,1,,3gen_cephalosporin,Cefotaxime,171,12,,,,0.070175439,,,
,3207,C,2017,1,B,Japan,,,0,2019,Nakano,10.1016/j.vaccine.2019.12.022,2017,,2017,12,,0,15,1,2,1,,1,,macrolide,Erythromycin,171,154,,,,0.900584795,,,
,3207,C,2017,1,B,Japan,,,0,2019,Nakano,10.1016/j.vaccine.2019.12.022,2017,,2017,12,,0,15,1,2,1,,1,,levofloxacin,Levofloxacin,171,0,,,,0,,,
,3211,A,2008-2012,1,B,China,Taiwan,,0,2019,Huang,10.1016/j.jmii.2019.08.015,2008,1,2012,,,0,18,0,1,2,,1,,penicillin,Penicillin,330,301,112,189,29,0.912121212,0.339393939,0.572727273,
,3211,A,2008-2012,1,B,China,Taiwan,,0,2019,Huang,10.1016/j.jmii.2019.08.015,2008,1,2012,,,0,18,0,1,2,,1,,SXT,SXT,330,269,,,61,0.815151515,,,
,3211,A,2008-2012,1,B,China,Taiwan,,0,2019,Huang,10.1016/j.jmii.2019.08.015,2008,1,2012,,,0,18,0,1,2,,1,,3gen_cephalosporin,Ceftriaxone,330,4,,,326,0.012121212,,,
,3211,A,2008-2012,1,B,China,Taiwan,,0,2019,Huang,10.1016/j.jmii.2019.08.015,2008,1,2012,,,0,18,0,1,2,,1,,macrolide,Erythromycin,330,323,,,7,0.978787879,,,
,3211,A,2008-2012,1,B,China,Taiwan,,0,2019,Huang,10.1016/j.jmii.2019.08.015,2008,1,2012,,,0,18,0,1,2,,1,,vancomycin,Vancomycin,330,0,,,330,0,,,
,3211,B,2013-2015,1,B,China,Taiwan,,0,2019,Huang,10.1016/j.jmii.2019.08.015,2013,,2015,,,0,18,0,1,2,,1,,penicillin,Penicillin,80,74,56,18,6,0.925,0.7,0.225,
,3211,B,2013-2015,1,B,China,Taiwan,,0,2019,Huang,10.1016/j.jmii.2019.08.015,2013,,2015,,,0,18,0,1,2,,1,,SXT,SXT,80,55,,,25,0.6875,,,
,3211,B,2013-2015,1,B,China,Taiwan,,0,2019,Huang,10.1016/j.jmii.2019.08.015,2013,,2015,,,0,18,0,1,2,,1,,3gen_cephalosporin,Ceftriaxone,80,6,,,74,0.075,,,
,3211,B,2013-2015,1,B,China,Taiwan,,0,2019,Huang,10.1016/j.jmii.2019.08.015,2013,,2015,,,0,18,0,1,2,,1,,macrolide,Erythromycin,80,74,,,6,0.925,,,
,3211,B,2013-2015,1,B,China,Taiwan,,0,2019,Huang,10.1016/j.jmii.2019.08.015,2013,,2015,,,0,18,0,1,2,,1,,vancomycin,Vancomycin,80,0,,,80,0,,,
,3211,C,2016-2017,1,B,China,Taiwan,,0,2019,Huang,10.1016/j.jmii.2019.08.015,2016,,2017,12,,0,18,0,1,2,,1,,penicillin,Penicillin,39,39,20,19,0,1,0.512820513,0.487179487,
,3211,C,2016-2017,1,B,China,Taiwan,,0,2019,Huang,10.1016/j.jmii.2019.08.015,2016,,2017,12,,0,18,0,1,2,,1,,SXT,SXT,39,22,,,17,0.564102564,,,
,3211,C,2016-2017,1,B,China,Taiwan,,0,2019,Huang,10.1016/j.jmii.2019.08.015,2016,,2017,12,,0,18,0,1,2,,1,,3gen_cephalosporin,Ceftriaxone,39,4,,,35,0.102564103,,,
,3211,C,2016-2017,1,B,China,Taiwan,,0,2019,Huang,10.1016/j.jmii.2019.08.015,2016,,2017,12,,0,18,0,1,2,,1,,macrolide,Erythromycin,39,34,,,5,0.871794872,,,
,3211,C,2016-2017,1,B,China,Taiwan,,0,2019,Huang,10.1016/j.jmii.2019.08.015,2016,,2017,12,,0,18,0,1,2,,1,,vancomycin,Vancomycin,39,0,,,39,0,,,
,3216,,,1,B,Ireland,,,0,2019,Corcoran,10.1097/INF.0000000000002549,2007,7,2018,6,,0,18,1,2,2,,1,,penicillin,Penicillin,16,11,,,,0.6875,,,
,3216,,,1,B,Ireland,,,0,2019,Corcoran,10.1097/INF.0000000000002549,2007,7,2018,6,,0,18,1,2,2,,1,,macrolide,Erythromycin,16,12,,,,0.75,,,
,3216,,,1,B,Ireland,,,0,2019,Corcoran,10.1097/INF.0000000000002549,2007,7,2018,6,,0,18,1,2,2,,1,,3gen_cephalosporin,Cefotaxime,16,9,,,,0.5625,,,
,3240,,,1,B,United States of America,Ohio,,0,2019,Meropol,10.1093/jpids/piz068,2013,4,2014,2,,0,18,0,1,7,,1,,penicillin,Penicillin,38,7,,,,0.184210526,,,
,3245,,,1,B,Morocco,,,0,2019,Dilagui,10.1016/j.arcped.2019.08.008,2017,2,2017,6,,0.166,1.5,0,1,1,,1,,penicillin,Penicillin,116,40,,,,0.344827586,,,
,3249,,,1,B,China,Shenzhen,,0,2019,Bao,10.1016/j.vaccine.2019.09.069,2013,1,2017,5,,0,18,1,2,2,,1,,penicillin,Penicillin,94,17,12,5,77,0.180851064,0.127659575,0.053191489,0.819148936
,3249,,,1,B,China,Shenzhen,,0,2019,Bao,10.1016/j.vaccine.2019.09.069,2013,1,2017,5,,0,18,1,2,2,,1,,penicillin,Amoxicillin,79,21,4,17,58,0.265822785,0.050632911,0.215189873,0.734177215
,3249,,,1,B,China,Shenzhen,,0,2019,Bao,10.1016/j.vaccine.2019.09.069,2013,1,2017,5,,0,18,1,2,2,,1,,3gen_cephalosporin,Ceftriaxone,94,26,5,21,68,0.276595745,0.053191489,0.223404255,0.723404255
,3249,,,1,B,China,Shenzhen,,0,2019,Bao,10.1016/j.vaccine.2019.09.069,2013,1,2017,5,,0,18,1,2,2,,1,,2gen_cephalosporin,Cefuroxime,94,80,78,2,14,0.85106383,0.829787234,0.021276596,0.14893617
,3249,,,1,B,China,Shenzhen,,0,2019,Bao,10.1016/j.vaccine.2019.09.069,2013,1,2017,5,,0,18,1,2,2,,1,,macrolide,Erythromycin,94,90,90,0,4,0.957446809,0.957446809,0,0.042553191
,3249,,,1,B,China,Shenzhen,,0,2019,Bao,10.1016/j.vaccine.2019.09.069,2013,1,2017,5,,0,18,1,2,2,,1,,vancomycin,Vancomycin,94,0,0,0,94,0,0,0,1
,3249,,,1,B,China,Shenzhen,,0,2019,Bao,10.1016/j.vaccine.2019.09.069,2013,1,2017,5,,0,18,1,2,2,,1,,levofloxacin,Levofloxacin,94,0,0,0,94,0,0,0,1
,3265,,,1,B,Niger,,,0,2019,Kourna Hama,10.1093/cid/ciz598,2010,,2016,,,0,5,1,2,7,,1,,penicillin,Penicillin,25,,4,,,,0.16,,
,3265,,,1,B,Niger,,,0,2019,Kourna Hama,10.1093/cid/ciz598,2010,,2016,,,0,5,1,2,7,,1,,SXT,SXT,25,,18,,,,0.72,,
,3265,,,1,B,Niger,,,0,2019,Kourna Hama,10.1093/cid/ciz598,2010,,2016,,,0,5,1,2,7,,1,,tetracycline,Tetracycline,25,,19,,,,0.76,,
,3269,,,1,B,Ghana,Accra,,0,2019,Dayie,10.1186/s12887-019-1690-5,2016,9,2016,12,,0.5,5,0,1,1,,2,,penicillin,Penicillin,220,50,1,49,,0.227272727,0.004545455,0.222727273,
,3269,,,1,B,Ghana,Accra,,0,2019,Dayie,10.1186/s12887-019-1690-5,2016,9,2016,12,,0.5,5,0,1,1,,2,,tetracycline,Tetracycline,219,140,138,2,,0.639269406,0.630136986,0.00913242,
,3269,,,1,B,Ghana,Accra,,0,2019,Dayie,10.1186/s12887-019-1690-5,2016,9,2016,12,,0.5,5,0,1,1,,2,,SXT,SXT,220,167,135,32,,0.759090909,0.613636364,0.145454546,
,3269,,,1,B,Ghana,Accra,,0,2019,Dayie,10.1186/s12887-019-1690-5,2016,9,2016,12,,0.5,5,0,1,1,,2,,macrolide,Erythromycin,220,35,24,11,,0.159090909,0.109090909,0.05,
,3280,A,Invasive,1,B,China,Taiwan,,0,2019,Chen,10.1016/j.vaccine.2019.07.073,2012,,2016,,,0,18,1,2,2,,1,,penicillin,Penicillin,58,56,32,24,2,0.965517241,0.551724138,0.413793103,0.034482759
,3280,B,Noninvasive,1,B,China,Taiwan,,0,2019,Chen,10.1016/j.vaccine.2019.07.073,2012,,2016,,,0,18,0,1,2,,1,,penicillin,Penicillin,412,397,191,206,15,0.963592233,0.463592233,0.5,0.036407767
,3286,,,1,B,India,,,0,2019,Sutcliffe,10.1186/s12879-019-4254-2,2016,12,2017,7,,0.166,5,0,1,2,,1,,macrolide,Erythromycin,272,,83,,,,0.306,,
,3286,,,1,B,India,,,0,2019,Sutcliffe,10.1186/s12879-019-4254-2,2016,12,2017,7,,0.166,5,0,1,2,,1,,SXT,SXT,112,,73,,,,0.652,,
,3286,,,1,B,India,,,0,2019,Sutcliffe,10.1186/s12879-019-4254-2,2016,12,2017,7,,0.166,5,0,1,2,,1,,chloramphenicol,Chloramphenicol,272,,1,,,,0.004,,
,3286,,,1,B,India,,,0,2019,Sutcliffe,10.1186/s12879-019-4254-2,2016,12,2017,7,,0.166,5,0,1,2,,1,,vancomycin,Vancomycin,272,,59,,,,0.218,,
,3299,,,1,B,Japan,,,0,2019,Takeuchi,10.1016/j.jiac.2019.02.007,2012,10,2015,3,,0,1,0,1,3,,1,,penicillin,Penicillin,18,4,,,,0.222222222,,,
,3299,,,1,B,Japan,,,0,2019,Takeuchi,10.1016/j.jiac.2019.02.007,2012,10,2015,3,,0,1,0,1,3,,1,,macrolide,Clarithromycin,18,,11,,,,0.611111111,,
,3299,,,1,B,Japan,,,0,2019,Takeuchi,10.1016/j.jiac.2019.02.007,2012,10,2015,3,,0,1,0,1,3,,1,,levofloxacin,Levofloxacin,18,0,,,18,0,,,1
,3306,,,1,B,Ethiopia,Hawassa,,0,2019,Haile,10.1186/s13104-0194376-z,2018,3,2018,5,,0,6,0,1,1,,1,,tetracycline,Tetracycline,68,45,29,16,23,0.661764706,0.426470588,0.235294118,
,3306,,,1,B,Ethiopia,Hawassa,,0,2019,Haile,10.1186/s13104-0194376-z,2018,3,2018,5,,0,6,0,1,1,,1,,macrolide,Erythromycin,68,10,3,7,58,0.147058824,0.044117647,0.102941177,
,3306,,,1,B,Ethiopia,Hawassa,,0,2019,Haile,10.1186/s13104-0194376-z,2018,3,2018,5,,0,6,0,1,1,,1,,lincosamides,Clindamycin,68,3,3,0,65,0.044117647,0.044117647,0,
,3306,,,1,B,Ethiopia,Hawassa,,0,2019,Haile,10.1186/s13104-0194376-z,2018,3,2018,5,,0,6,0,1,1,,1,,SXT,SXT,68,56,44,12,12,0.823529412,0.647058824,0.176470588,
,3306,,,1,B,Ethiopia,Hawassa,,0,2019,Haile,10.1186/s13104-0194376-z,2018,3,2018,5,,0,6,0,1,1,,1,,chloramphenicol,Chloramphenicol,68,6,6,,62,0.088235294,0.088235294,,
,3306,,,1,B,Ethiopia,Hawassa,,0,2019,Haile,10.1186/s13104-0194376-z,2018,3,2018,5,,0,6,0,1,1,,1,,penicillin,Oxacillin,68,33,,,35,0.485294118,,,
,3317,,,1,B,Ethiopia,,,0,2019,Wada,10.1186/s13104-019-4330-0,2016,9,2016,12,,0,13,0,1,1,,1,,penicillin,Oxacillin,311,88,88,0,223,0.282958199,0.283,0,0.717
,3317,,,1,B,Ethiopia,,,0,2019,Wada,10.1186/s13104-019-4330-0,2016,9,2016,12,,0,13,0,1,1,,1,,tetracycline,Tetracycline,311,161,152,9,150,0.517684888,0.489,0.029,0.482
,3317,,,1,B,Ethiopia,,,0,2019,Wada,10.1186/s13104-019-4330-0,2016,9,2016,12,,0,13,0,1,1,,1,,SXT,SXT,311,156,141,15,155,0.501607717,0.453,0.048,0.498
,3317,,,1,B,Ethiopia,,,0,2019,Wada,10.1186/s13104-019-4330-0,2016,9,2016,12,,0,13,0,1,1,,1,,chloramphenicol,Chloramphenicol,311,39,39,0,272,0.125401929,0.125,0,0.875
,3317,,,1,B,Ethiopia,,,0,2019,Wada,10.1186/s13104-019-4330-0,2016,9,2016,12,,0,13,0,1,1,,1,,macrolide,Erythromycin,311,59,53,6,252,0.189710611,0.17,0.019,0.81
,3321,,,1,B,China,Taiwan,,0,2019,Lee,10.1016/j.jmii.2019.04.006,2010,1,2016,12,,0,18,1,2,1,2,1,,penicillin,Penicillin,46,43,,,,0.934782609,,,
,3339,,,1,B,South Africa,,,0,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,,0,1,0,1,1,2,1,,penicillin,Penicillin,661,119,,,,0.180030257,,,
,3339,,,1,B,South Africa,,,0,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,,0,1,0,1,1,2,1,,macrolide,Erythromycin,661,110,,,,0.166414523,,,
,3339,,,1,B,South Africa,,,0,2019,Manenzhe,10.3389/fmicb.2019.00610,2012,5,2014,5,,0,1,0,1,1,2,1,,SXT,SXT,661,299,,,,0.452344932,,,
,3341,A,Kiberia 2009,1,B,Kenya,,,0,2019,Kobayashi,10.1093/cid/ciz285,2009,,2009,,,0,5,0,1,3,,1,,penicillin,Penicillin,499,399,12,387,100,0.799599198,0.024048096,0.775551102,0.200400802
,3341,A,Kiberia 2009,1,B,Kenya,,,0,2019,Kobayashi,10.1093/cid/ciz285,2009,,2009,,,0,5,0,1,3,,1,,chloramphenicol,Chloramphenicol,499,9,9,,499,0.018036072,0.018036072,0,1
,3341,A,Kiberia 2009,1,B,Kenya,,,0,2019,Kobayashi,10.1093/cid/ciz285,2009,,2009,,,0,5,0,1,3,,1,,levofloxacin,Levofloxacin,499,0,0,0,499,0,0,0,1
,3341,A,Kiberia 2009,1,B,Kenya,,,0,2019,Kobayashi,10.1093/cid/ciz285,2009,,2009,,,0,5,0,1,3,,1,,macrolide,Erythromycin,499,9,8,1,490,0.018036072,0.016032064,0.002004008,0.981963928
,3341,A,Kiberia 2009,1,B,Kenya,,,0,2019,Kobayashi,10.1093/cid/ciz285,2009,,2009,,,0,5,0,1,3,,1,,3gen_cephalosporin,Ceftriaxone,499,0,0,0,499,0,0,0,1
,3341,A,Kiberia 2009,1,B,Kenya,,,0,2019,Kobayashi,10.1093/cid/ciz285,2009,,2009,,,0,5,0,1,3,,1,,tetracycline,Tetracycline,499,98,85,13,401,0.196392786,0.170340681,0.026052104,0.803607214
,3341,A,Kiberia 2009,1,B,Kenya,,,0,2019,Kobayashi,10.1093/cid/ciz285,2009,,2009,,,0,5,0,1,3,,1,,SXT,SXT,499,484,430,54,15,0.96993988,0.861723447,0.108216433,0.03006012
,3341,A,Kiberia 2009,1,B,Kenya,,,0,2019,Kobayashi,10.1093/cid/ciz285,2009,,2009,,,0,5,0,1,3,,1,,lincosamides,Clindamycin,499,1,1,0,498,0.002004008,0.002004008,0,0.997995992
,3341,B,Kiberia 2013,1,B,Kenya,,,0,2019,Kobayashi,10.1093/cid/ciz285,2013,,2013,,,0,5,0,1,3,,1,,penicillin,Penicillin,445,345,12,333,100,0.775280899,0.026966292,0.748314607,0.224719101
,3341,B,Kiberia 2013,1,B,Kenya,,,0,2019,Kobayashi,10.1093/cid/ciz285,2013,,2013,,,0,5,0,1,3,,1,,chloramphenicol,Chloramphenicol,445,14,14,,431,0.031460674,0.031460674,0,0.968539326
,3341,B,Kiberia 2013,1,B,Kenya,,,0,2019,Kobayashi,10.1093/cid/ciz285,2013,,2013,,,0,5,0,1,3,,1,,levofloxacin,Levofloxacin,445,0,0,0,455,0,0,0,1.02247191
,3341,B,Kiberia 2013,1,B,Kenya,,,0,2019,Kobayashi,10.1093/cid/ciz285,2013,,2013,,,0,5,0,1,3,,1,,macrolide,Erythromycin,445,17,17,0,428,0.038202247,0.038202247,0,0.961797753
